,CASE_STATUS,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE
148288,CERTIFIED,computer system analyst,Y,70886.0,2016.0,california
296842,CERTIFIED,principal software engineer developer,Y,104187.0,2016.0,north carolina
1950739,CERTIFIED,programmer analyst,Y,50856.0,2013.0,california
2937299,WITHDRAWN,software engineer,Y,76315.0,2011.0,massachusetts
1580631,CERTIFIED,programmer analyst,Y,69805.0,2014.0,new jersey
512191,CERTIFIED,computer systems engineer,N,56368.0,2016.0,ohio
214760,CERTIFIED,computer programmer,N,68702.0,2016.0,michigan
2838567,CERTIFIED,programmer/analyst,Y,81411.0,2011.0,pennsylvania
2427299,CERTIFIED,programmer analyst,Y,45448.0,2012.0,texas
499556,CERTIFIED,computer specialist / testing & quality analyst 2,N,65666.0,2016.0,new jersey
1577404,CERTIFIED,computer systems engineer,Y,47424.0,2014.0,new york
2063933,CERTIFIED-WITHDRAWN,computer programmer,Y,70949.0,2013.0,california
660381,CERTIFIED-WITHDRAWN,programmer/ analyst,Y,60278.0,2015.0,ohio
1074158,CERTIFIED,software engineer,Y,64376.0,2015.0,massachusetts
2275154,CERTIFIED-WITHDRAWN,software engineer,Y,73632.0,2012.0,california
247603,CERTIFIED,programmer analyst,N,58677.0,2016.0,florida
655841,CERTIFIED-WITHDRAWN,sr computer programmer analyst,Y,58802.0,2015.0,massachusetts
142656,CERTIFIED,programmer analyst,N,48630.0,2016.0,texas
2545341,CERTIFIED,computer  system analyst,Y,59467.0,2012.0,washington
189450,CERTIFIED,programmer analyst,N,58801.6,2016.0,texas
1875079,CERTIFIED,programmer analyst,Y,62816.0,2013.0,illinois
337629,CERTIFIED,software engineer,N,47736.0,2016.0,ohio
2858569,CERTIFIED,programmer analyst,Y,34008.0,2011.0,louisiana
1235837,CERTIFIED,programmer analyst,Y,63814.0,2015.0,virginia
310678,CERTIFIED,software engineer,Y,100657.0,2016.0,california
316750,CERTIFIED,software developer (ssrs developer),Y,78395.0,2016.0,minnesota
1228758,CERTIFIED,braintree software engineer,Y,142376.0,2015.0,california
2876759,CERTIFIED,software engineer,Y,69701.0,2011.0,texas
1096517,CERTIFIED,programmer analyst,Y,64126.0,2015.0,nebraska
1476012,CERTIFIED,software engineer,Y,45656.0,2014.0,florida
2227569,CERTIFIED,senior software engineer,Y,105789.0,2013.0,new york
298882,CERTIFIED,software developer,Y,91562.0,2016.0,new york
2403711,CERTIFIED,software engineer,Y,83762.0,2012.0,virginia
805585,CERTIFIED,systems programmer,Y,57554.0,2015.0,indiana
711944,CERTIFIED,programmer analyst,Y,47819.0,2015.0,ohio
2172954,CERTIFIED,senior software developer,Y,69950.0,2013.0,utah
912057,CERTIFIED,programmer analsyt,Y,70304.0,2015.0,new jersey
2920336,WITHDRAWN,programmer analyst,Y,56763.0,2011.0,georgia
328176,CERTIFIED,software engineer,N,60091.0,2016.0,wisconsin
1711702,CERTIFIED,software engineer iii,Y,62754.0,2014.0,illinois
2750974,CERTIFIED,software engineer,Y,59446.0,2011.0,ohio
1111105,CERTIFIED,programmer analyst,Y,63981.0,2015.0,texas
341380,CERTIFIED,sr. programmer analyst,Y,107785.6,2016.0,california
1130289,CERTIFIED,"mts 1, software engineer",Y,134638.0,2015.0,california
2204774,CERTIFIED,software engineer (php),Y,78562.0,2013.0,california
1561922,CERTIFIED-WITHDRAWN,programmer analyst,Y,47341.0,2014.0,florida
1405536,CERTIFIED,computer systems engineer,Y,60778.0,2014.0,texas
1526537,CERTIFIED,software developer,Y,68723.0,2014.0,florida
1780954,CERTIFIED,programmer analyst,Y,56014.0,2014.0,new hampshire
2262528,CERTIFIED,programmer analyst,Y,55245.0,2012.0,new jersey
2290428,CERTIFIED-WITHDRAWN,senior application programmer,Y,62566.0,2012.0,ohio
339126,CERTIFIED,software developer,N,52104.0,2016.0,michigan
414139,CERTIFIED,software engineer,Y,100277.0,2016.0,california
1735715,CERTIFIED,computer systems architect,Y,61381.0,2014.0,california
166035,CERTIFIED,programmer analyst,N,60133.0,2016.0,texas
1603402,CERTIFIED,computer programmer,Y,70075.0,2014.0,colorado
2956292,CERTIFIED,software developer,Y,87256.0,2011.0,new jersey
2873452,CERTIFIED,software engineer,Y,54122.0,2011.0,pennsylvania
297801,CERTIFIED,"senior software engineer, quality",Y,138362.0,2016.0,california
2117643,CERTIFIED,programmer analyst,Y,60549.0,2013.0,delaware
2374685,CERTIFIED,sr. software developer,Y,61027.0,2012.0,georgia
2180576,CERTIFIED,sr. consultant - computer applications engineer,Y,62483.0,2013.0,oregon
666322,CERTIFIED-WITHDRAWN,software engineer,Y,71718.0,2015.0,maryland
1146427,CERTIFIED,senior computer programmer analyst,Y,60611.0,2015.0,california
402732,CERTIFIED,software engineer,Y,101088.0,2016.0,washington
745904,CERTIFIED,programmer analyst (testing),Y,61901.0,2015.0,michigan
2929148,CERTIFIED,programmer analyst,Y,63877.0,2011.0,illinois
1806384,CERTIFIED,programmer analyst.,Y,73070.0,2013.0,virginia
2489491,CERTIFIED,senior software engineer,Y,89773.0,2012.0,north carolina
944099,CERTIFIED,software developer,Y,69139.0,2015.0,california
2987141,CERTIFIED,programmer analyst,Y,62462.0,2011.0,georgia
2467792,CERTIFIED,software developer & project manager,Y,41600.0,2012.0,arizona
1001550,CERTIFIED,programmer analyst,Y,52499.0,2015.0,new jersey
2516410,CERTIFIED,computer scientist,Y,109117.0,2012.0,washington
117684,CERTIFIED,computer programmer analyst,Y,73549.0,2016.0,illinois
233909,CERTIFIED,computer programmer,N,58739.0,2016.0,massachusetts
2962698,WITHDRAWN,"computer and information scientists, research",Y,85842.0,2011.0,tennessee
291213,CERTIFIED,software engineer,N,56992.0,2016.0,michigan
112330,CERTIFIED,programmer analyst,N,50190.0,2016.0,arkansas
815529,CERTIFIED,programmer analyst - i,Y,49774.0,2015.0,illinois
2330987,CERTIFIED-WITHDRAWN,computer programmer,Y,49670.0,2012.0,california
1062898,CERTIFIED,programmer analyst,Y,47819.0,2015.0,ohio
185719,CERTIFIED,programmer analyst,Y,78957.0,2016.0,texas
1016372,CERTIFIED,computer systems analyst,Y,88629.0,2015.0,north carolina
1457265,CERTIFIED,computer systems analyst,Y,61693.0,2014.0,california
2763118,CERTIFIED,programmer analyst,Y,64979.0,2011.0,washington
1494645,CERTIFIED,software engineer,Y,101317.0,2014.0,california
882337,CERTIFIED,computer programmer,Y,63981.0,2015.0,texas
1343969,CERTIFIED,programmer analyst,Y,64085.0,2014.0,illinois
1368541,CERTIFIED,member of technical staff - software engineering,Y,99421.0,2014.0,california
1442718,CERTIFIED,software developer ii,Y,57304.0,2014.0,virginia
1959715,CERTIFIED,programmer analyst,Y,66476.8,2013.0,michigan
722842,CERTIFIED,programmer analyst,Y,68307.0,2015.0,maine
2955309,CERTIFIED,software engineer,Y,70990.0,2011.0,illinois
1849489,CERTIFIED,senior programmer analyst,Y,65000.0,2013.0,ohio
1956051,CERTIFIED,software developer,Y,88400.0,2013.0,new jersey
999297,WITHDRAWN,programmer analyst,Y,62296.0,2015.0,delaware
688327,CERTIFIED,programmer analyst,Y,56680.0,2015.0,new jersey
1127308,CERTIFIED,computer programmer,Y,73923.0,2015.0,new york
2029587,CERTIFIED,network and computer systems administrator,Y,50877.0,2013.0,texas
2028675,CERTIFIED,senior software engineer,Y,87734.0,2013.0,texas
201403,CERTIFIED,it consultant (software developer),Y,82202.0,2016.0,washington
388114,CERTIFIED,software engineer 2,Y,71843.0,2016.0,illinois
1325024,CERTIFIED,computer programmer,Y,58469.0,2014.0,indiana
1513099,WITHDRAWN,programmer analyst,Y,57346.0,2014.0,texas
1336162,CERTIFIED,software engineer,Y,81515.2,2014.0,california
1139203,CERTIFIED,computer programmer/configurer 2,Y,70429.0,2015.0,connecticut
1102274,CERTIFIED,programmer analyst,Y,59259.0,2015.0,california
2912273,CERTIFIED,software engineer,Y,50440.0,2011.0,georgia
2410999,CERTIFIED,programmer analyst,Y,50398.0,2012.0,pennsylvania
1877677,CERTIFIED,computer systems analyst,Y,57200.0,2013.0,colorado
2170511,CERTIFIED,sr. member of technical staff - software engineer,Y,113750.0,2013.0,california
1832018,CERTIFIED-WITHDRAWN,computer systems analyst,Y,47403.0,2013.0,florida
2465731,CERTIFIED-WITHDRAWN,software engineer,Y,69451.0,2012.0,new york
346847,CERTIFIED-WITHDRAWN,software developer,N,65042.0,2016.0,texas
2951011,WITHDRAWN,computer systems analyst,Y,58906.0,2011.0,new york
1203881,CERTIFIED,computer programmer,Y,57699.0,2015.0,wisconsin
1844325,CERTIFIED,computer programmers,Y,58178.0,2013.0,rhode island
1604072,CERTIFIED,programmer analyst,Y,52770.0,2014.0,new jersey
1125199,CERTIFIED,programmer analyst,Y,60091.0,2015.0,illinois
2901544,CERTIFIED,software engineer,Y,56680.0,2011.0,florida
875176,CERTIFIED,software engineer,Y,54829.0,2015.0,pennsylvania
2017478,CERTIFIED,computer systems analyst,Y,56930.0,2013.0,virginia
1404570,CERTIFIED,software engineer,Y,112674.0,2014.0,california
1787023,CERTIFIED,programmer analyst,Y,55952.0,2013.0,illinois
404172,CERTIFIED-WITHDRAWN,software engineer,Y,91374.0,2016.0,new york
668769,CERTIFIED-WITHDRAWN,software engineer,Y,124190.0,2015.0,california
1498866,CERTIFIED,computer programmer / analyst,Y,54330.0,2014.0,virginia
265293,CERTIFIED,junior java programmer (computer programmer),N,45573.0,2016.0,indiana
696535,CERTIFIED,computer programmer,Y,65416.0,2015.0,minnesota
2525147,CERTIFIED,computer systems engineer,Y,59363.0,2012.0,new york
234463,CERTIFIED,programmer analyst,N,61942.0,2016.0,california
2793733,CERTIFIED,software engineer i,Y,57762.0,2011.0,texas
1822625,CERTIFIED,programmer analyst,Y,82534.0,2013.0,ohio
2447222,CERTIFIED,computer systems analyst (systems engineer ii),Y,49109.0,2012.0,mississippi
2743754,CERTIFIED,programmer/performance analyst,Y,54579.0,2011.0,ohio
852407,CERTIFIED-WITHDRAWN,software engineer,Y,152776.0,2015.0,california
361441,CERTIFIED,software developer,N,57325.0,2016.0,georgia
2611640,CERTIFIED,sr. software developer,Y,84760.0,2012.0,florida
2062667,CERTIFIED,programmer analyst,Y,58947.0,2013.0,connecticut
370514,CERTIFIED,"mts 1, software engineer",Y,140743.0,2016.0,california
2492308,CERTIFIED,computer systems analyst (senior consultant),Y,73361.0,2012.0,new jersey
329617,CERTIFIED,software engineer,N,57325.0,2016.0,georgia
2800183,CERTIFIED,sr. software engineer,Y,73819.0,2011.0,wisconsin
1757391,CERTIFIED,programmer analyst,Y,66602.0,2014.0,pennsylvania
1581075,CERTIFIED-WITHDRAWN,computer programmer,Y,58157.0,2014.0,north carolina
1325727,CERTIFIED,computer programmer analyst,Y,57824.0,2014.0,michigan
995919,CERTIFIED,computer systems analyst,Y,79435.0,2015.0,california
344753,CERTIFIED,software engineer,N,66664.0,2016.0,connecticut
1627623,CERTIFIED,programmer analyst,Y,61589.0,2014.0,california
962242,CERTIFIED,programmer analyst,Y,69056.0,2015.0,virginia
1791836,CERTIFIED,"mts, software engineering",Y,100755.0,2013.0,california
1025334,CERTIFIED,programmer analyst,Y,66394.0,2015.0,texas
138244,CERTIFIED,computer systems analyst,N,57450.0,2016.0,maine
1508028,CERTIFIED,computer programmer analyst,Y,56326.0,2014.0,maryland
2557847,CERTIFIED,programmer analyst,Y,58053.0,2012.0,pennsylvania
2937669,CERTIFIED,computer programmer analyst,Y,58053.0,2011.0,pennsylvania
2051269,CERTIFIED,computer programmer/developer,Y,58240.0,2013.0,massachusetts
2890773,CERTIFIED,programmer analyst,Y,58032.0,2011.0,michigan
1178662,CERTIFIED,software engineer,Y,69638.0,2015.0,virginia
1285927,CERTIFIED-WITHDRAWN,programmer analyst,Y,61131.0,2014.0,alabama
847226,CERTIFIED,principal software engineer,Y,100318.0,2015.0,massachusetts
297683,CERTIFIED,software engineer,Y,76294.0,2016.0,texas
274281,CERTIFIED,computer programmer,Y,73091.0,2016.0,california
2286876,CERTIFIED,programmer analyst,Y,56202.0,2012.0,california
1190568,CERTIFIED-WITHDRAWN,sr. computer programmer analyst,Y,69971.0,2015.0,illinois
1102641,CERTIFIED,programmer analyst,Y,56826.0,2015.0,new york
292650,CERTIFIED,software engineer,Y,98342.0,2016.0,california
1715844,CERTIFIED-WITHDRAWN,software engineer,Y,109762.0,2014.0,california
2730874,CERTIFIED-WITHDRAWN,software engineer,Y,79102.0,2011.0,pennsylvania
2416249,CERTIFIED,programmer analyst,Y,58053.0,2012.0,pennsylvania
2012690,CERTIFIED,computer user support specialist,Y,31678.0,2013.0,texas
1166132,CERTIFIED,computer systems analysts,Y,47861.0,2015.0,wisconsin
2346556,WITHDRAWN,computer systems analyst,Y,67122.0,2012.0,texas
1553906,CERTIFIED,computer programmer,Y,79498.0,2014.0,california
1276388,CERTIFIED-WITHDRAWN,computer system analyst,Y,86528.0,2014.0,illinois
180226,CERTIFIED,computer systems analyst,Y,74422.0,2016.0,arizona
1572161,CERTIFIED,computer specialist,Y,62566.0,2014.0,new jersey
1039235,CERTIFIED,"computer software engineer, applications",Y,83316.0,2015.0,pennsylvania
830700,CERTIFIED,programmer analyst,Y,49400.0,2015.0,illinois
2194242,CERTIFIED,software engineer,Y,57221.0,2013.0,ohio
535865,CERTIFIED,computer hardware engineer,Y,136219.0,2016.0,california
1226445,CERTIFIED,statistical programmer iii,Y,89440.0,2015.0,california
125900,CERTIFIED,computer systems analyst,N,63814.0,2016.0,virginia
1657350,CERTIFIED,programmer analyst,Y,72613.0,2014.0,california
963445,CERTIFIED-WITHDRAWN,software developer,Y,62982.0,2015.0,new jersey
1615051,CERTIFIED,programmer analyst,Y,70782.0,2014.0,california
1651179,CERTIFIED,software engineer,Y,89378.0,2014.0,new york
221863,CERTIFIED,programmer analyst,N,56888.0,2016.0,new jersey
2248337,CERTIFIED,programmer/analyst,Y,49670.0,2012.0,tennessee
1499977,CERTIFIED-WITHDRAWN,programmer analyst level 1,Y,60000.0,2014.0,massachusetts
1062474,CERTIFIED,software engineer,Y,150262.0,2015.0,california
2861066,CERTIFIED,programmer analyst,Y,50440.0,2011.0,georgia
1142349,CERTIFIED,programmer analyst,Y,60278.0,2015.0,florida
290973,CERTIFIED,"mts 1, software engineer, qualify",Y,129680.0,2016.0,california
309941,CERTIFIED,software developer,Y,90938.0,2016.0,arizona
2614322,CERTIFIED,computer systems analyst,Y,61131.0,2012.0,california
2760755,CERTIFIED,senior j2ee programmer,Y,82014.0,2011.0,virginia
2026079,CERTIFIED,programmer analyst,Y,53914.0,2013.0,new jersey
401385,CERTIFIED,software engineer,Y,90813.0,2016.0,new jersey
739214,CERTIFIED,senior software engineer,Y,134638.0,2015.0,california
1226583,CERTIFIED,programmer/analyst,Y,83741.0,2015.0,new jersey
1437924,CERTIFIED,software engineer,Y,79997.0,2014.0,california
996654,CERTIFIED,software engineer,Y,63315.0,2015.0,maryland
929968,CERTIFIED,programmer analyst,Y,56680.0,2015.0,new jersey
2670808,CERTIFIED,programmer analyst,Y,39395.0,2011.0,california
143164,CERTIFIED,computer systems analyst,N,45864.0,2016.0,georgia
1135246,DENIED,sr. software engineer,Y,92500.0,2015.0,california
1558978,CERTIFIED,computer programmer,Y,53082.0,2014.0,california
1046099,CERTIFIED,computer systems analyst,Y,66747.0,2015.0,michigan
995139,CERTIFIED,programmer analyst,Y,62858.0,2015.0,washington
751508,CERTIFIED,software engineer,Y,64418.0,2015.0,texas
424797,CERTIFIED,senior software engineer - infotainment embedded software,Y,79082.0,2016.0,michigan
858102,CERTIFIED,associate programmer,Y,57179.0,2015.0,california
2701477,CERTIFIED,software engineer (applications developer 3),Y,84100.0,2011.0,california
261357,CERTIFIED,programmer analyst,N,51730.0,2016.0,new jersey
2292384,CERTIFIED,programmer analyst,Y,48152.0,2012.0,pennsylvania
2832677,CERTIFIED,software engineer,Y,68661.0,2011.0,new york
851094,CERTIFIED,information management software developer 2,Y,23379.0,2015.0,illinois
1787320,CERTIFIED,programmer analyst,Y,49234.0,2013.0,michigan
1949624,CERTIFIED,computer programmer,Y,45136.0,2013.0,connecticut
2330280,CERTIFIED,programmer analyst,Y,50960.0,2012.0,florida
1724043,CERTIFIED,programmer analyst,Y,82285.0,2014.0,california
2141542,CERTIFIED,programmer analyst,Y,80766.0,2013.0,california
1205790,CERTIFIED,computer programmer,Y,69181.0,2015.0,wisconsin
2528413,CERTIFIED,assistant professor electrical & computer engineer,Y,44720.0,2012.0,ohio
839142,CERTIFIED,software engineer,Y,109762.0,2015.0,california
2044307,CERTIFIED,programmer analyst,Y,59550.0,2013.0,new york
1577483,CERTIFIED,computer systems analyst,Y,49338.0,2014.0,kansas
823352,CERTIFIED,programmer analyst,Y,67122.0,2015.0,california
2495428,CERTIFIED,programmer/analyst,Y,46030.0,2012.0,north carolina
2437510,CERTIFIED,computer systems analyst,Y,54766.0,2012.0,georgia
2641283,CERTIFIED,computer programmer/analyst,Y,69930.0,2012.0,maryland
372016,CERTIFIED,software developer,Y,81619.0,2016.0,pennsylvania
2043787,CERTIFIED,programmer analyst,Y,61000.0,2013.0,california
2607538,CERTIFIED,software engineer,Y,70970.0,2012.0,new york
1133516,CERTIFIED,sr. computer programmer analyst,Y,75046.0,2015.0,california
1389153,CERTIFIED,programmer analyst,Y,58157.0,2014.0,north carolina
1619258,CERTIFIED,computer programmer analyst,Y,68557.0,2014.0,new jersey
707566,CERTIFIED,programmer analyst,Y,55370.0,2015.0,georgia
1464775,CERTIFIED,computer systems analyst,Y,43680.0,2014.0,virginia
1640317,WITHDRAWN,java backend developer,Y,61589.0,2014.0,california
1240722,CERTIFIED,software engineer/automation test engineer,Y,69763.0,2015.0,maryland
1021964,CERTIFIED,software engineer,Y,57179.0,2015.0,california
259459,CERTIFIED,programmer analyst,N,46238.0,2016.0,florida
717809,CERTIFIED,programmer analyst,Y,59280.0,2015.0,pennsylvania
1015161,CERTIFIED,programmer analyst,Y,52499.0,2015.0,new jersey
2661741,CERTIFIED,computer systems analyst,Y,79310.0,2011.0,virginia
668740,CERTIFIED-WITHDRAWN,sr. software engineer,Y,95841.0,2015.0,california
387922,CERTIFIED,software engineer,Y,106101.0,2016.0,washington
340295,CERTIFIED,programmer analyst,N,63128.0,2016.0,north carolina
1627474,CERTIFIED,sr.programmer analyst,Y,81973.0,2014.0,pennsylvania
2708124,CERTIFIED,computer programmer,Y,63024.0,2011.0,georgia
2615921,CERTIFIED-WITHDRAWN,sr. application software engineer,Y,91291.0,2012.0,oregon
337966,DENIED,consultant - software engineer,N,54850.0,2016.0,california
421592,CERTIFIED,senior software developer,Y,74734.0,2016.0,illinois
1985737,CERTIFIED,programmer analyst,Y,60000.0,2013.0,minnesota
243034,CERTIFIED,computer programmer,N,68494.0,2016.0,arkansas
1048089,CERTIFIED,computer systems analyst,Y,60091.0,2015.0,texas
1999935,CERTIFIED,programmer analyst,Y,60736.0,2013.0,new jersey
269157,CERTIFIED,computer programmer/configurer 2,Y,74714.0,2016.0,new york
2415381,CERTIFIED,programmer/analyst i,Y,54080.0,2012.0,virginia
2472291,CERTIFIED,programmer analyst,Y,51605.0,2012.0,colorado
412510,CERTIFIED,programmer/developer,Y,85987.0,2016.0,illinois
287310,CERTIFIED,software developer,Y,100360.0,2016.0,california
395123,CERTIFIED,"software developer, trialcentralnet",Y,93517.0,2016.0,massachusetts
648356,CERTIFIED-WITHDRAWN,software engineer (applications developer 4),Y,90106.0,2015.0,minnesota
1558248,CERTIFIED,programmer analyst,Y,53414.0,2014.0,pennsylvania
421895,CERTIFIED,senior software engineer,Y,85800.0,2016.0,georgia
1376641,CERTIFIED-WITHDRAWN,senior software engineer,Y,132080.0,2014.0,california
2318064,CERTIFIED,data analyst/sas programmer,Y,63045.0,2012.0,massachusetts
1129850,CERTIFIED,computer programmer analyst,Y,75546.0,2015.0,california
269616,CERTIFIED,programmer analyst,N,51730.0,2016.0,new jersey
